Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
BGR,0,0,0,0,1,293.2,1900,1905,1,2,111,1,1.14286,0.72727,11,8,7,9,0.81,1.27
BGR,0,0,0,0,1,293.2,1900,1905,1,2,112,99,1.57817,1,3,3,2,2,0.63,1
BGR,0,0,0,0,1,293.2,1900,1905,2,1,0,1,0.17666,0.15846,100000,15846,89700,4154872,41.55,42.07
BGR,0,0,0,0,1,293.2,1900,1905,2,1,1,4,0.04056,0.14674,84154,12349,304438,4065172,48.31,48.81
BGR,0,0,0,0,1,293.2,1900,1905,2,1,5,5,0.00996,0.04839,71805,3475,348946,3760733,52.37,52.88
BGR,0,0,0,0,1,293.2,1900,1905,2,1,10,5,0.00543,0.02675,68330,1828,336899,3411787,49.93,50.43
BGR,0,0,0,0,1,293.2,1900,1905,2,1,15,5,0.00629,0.03101,66502,2062,327692,3074888,46.24,46.74
BGR,0,0,0,0,1,293.2,1900,1905,2,1,20,5,0.00914,0.04471,64440,2881,315214,2747196,42.63,43.13
BGR,0,0,0,0,1,293.2,1900,1905,2,1,25,5,0.00914,0.04462,61559,2747,300580,2431982,39.51,40.01
BGR,0,0,0,0,1,293.2,1900,1905,2,1,30,5,0.00849,0.04159,58812,2446,287970,2131403,36.24,36.74
BGR,0,0,0,0,1,293.2,1900,1905,2,1,35,5,0.00958,0.0468,56366,2638,275407,1843433,32.7,33.21
BGR,0,0,0,0,1,293.2,1900,1905,2,1,40,5,0.01272,0.06168,53728,3314,260591,1568026,29.18,29.69
BGR,0,0,0,0,1,293.2,1900,1905,2,1,45,5,0.01529,0.07365,50414,3713,242912,1307435,25.93,26.44
BGR,0,0,0,0,1,293.2,1900,1905,2,1,50,5,0.01808,0.08657,46701,4043,223616,1064522,22.79,23.3
BGR,0,0,0,0,1,293.2,1900,1905,2,1,55,5,0.02412,0.11393,42658,4860,201514,840906,19.71,20.22
BGR,0,0,0,0,1,293.2,1900,1905,2,1,60,5,0.02932,0.13652,37798,5160,175980,639392,16.92,17.42
BGR,0,0,0,0,1,293.2,1900,1905,2,1,65,5,0.03509,0.16193,32638,5285,150610,463412,14.2,14.7
BGR,0,0,0,0,1,293.2,1900,1905,2,1,70,5,0.06488,0.28055,27353,7674,118279,312802,11.44,11.94
BGR,0,0,0,0,1,293.2,1900,1905,2,1,75,5,0.08726,0.35383,19679,6963,79794,194523,9.88,10.39
BGR,0,0,0,0,1,293.2,1900,1905,2,1,80,5,0.0835,0.34028,12716,4327,51822,114730,9.02,9.54
BGR,0,0,0,0,1,293.2,1900,1905,2,1,85,5,0.09787,0.3929,8389,3296,33677,62908,7.5,8
BGR,0,0,0,0,1,293.2,1900,1905,2,1,90,5,0.15015,0.53466,5093,2723,18136,29231,5.74,6.24
BGR,0,0,0,0,1,293.2,1900,1905,2,1,95,5,0.18281,0.60506,2370,1434,7844,11096,4.68,5.18
BGR,0,0,0,0,1,293.2,1900,1905,2,1,100,5,0.26916,0.75427,936,706,2623,3252,3.47,3.97
BGR,0,0,0,0,1,293.2,1900,1905,2,1,105,5,0.33656,0.83043,230,191,568,629,2.73,3.23
BGR,0,0,0,0,1,293.2,1900,1905,2,1,110,99,0.6342,1,39,39,61,61,1.58,2.08
BGR,0,0,0,0,1,293.2,1900,1905,2,2,0,1,0.15132,0.13777,100000,13777,91045,4167966,41.68,42.2
BGR,0,0,0,0,1,293.2,1900,1905,2,2,1,4,0.04,0.14504,86223,12506,312669,4076921,47.28,47.78
BGR,0,0,0,0,1,293.2,1900,1905,2,2,5,5,0.00961,0.04675,73717,3446,358516,3764252,51.06,51.56
BGR,0,0,0,0,1,293.2,1900,1905,2,2,10,5,0.00611,0.0301,70271,2115,346130,3405736,48.47,48.96
BGR,0,0,0,0,1,293.2,1900,1905,2,2,15,5,0.00827,0.04055,68156,2764,334139,3059605,44.89,45.39
BGR,0,0,0,0,1,293.2,1900,1905,2,2,20,5,0.01031,0.05028,65392,3288,318872,2725466,41.68,42.18
BGR,0,0,0,0,1,293.2,1900,1905,2,2,25,5,0.01151,0.05595,62104,3475,301854,2406594,38.75,39.25
BGR,0,0,0,0,1,293.2,1900,1905,2,2,30,5,0.01182,0.05739,58629,3365,284766,2104740,35.9,36.4
BGR,0,0,0,0,1,293.2,1900,1905,2,2,35,5,0.01216,0.05897,55264,3259,268074,1819973,32.93,33.43
BGR,0,0,0,0,1,293.2,1900,1905,2,2,40,5,0.01267,0.06138,52005,3192,252003,1551900,29.84,30.34
BGR,0,0,0,0,1,293.2,1900,1905,2,2,45,5,0.01297,0.06281,48813,3066,236379,1299897,26.63,27.13
BGR,0,0,0,0,1,293.2,1900,1905,2,2,50,5,0.01524,0.07347,45747,3361,220602,1063518,23.25,23.75
BGR,0,0,0,0,1,293.2,1900,1905,2,2,55,5,0.02275,0.10787,42386,4572,201004,842916,19.89,20.38
BGR,0,0,0,0,1,293.2,1900,1905,2,2,60,5,0.02944,0.13717,37814,5187,176170,641912,16.98,17.47
BGR,0,0,0,0,1,293.2,1900,1905,2,2,65,5,0.03774,0.17335,32627,5656,149860,465742,14.27,14.77
BGR,0,0,0,0,1,293.2,1900,1905,2,2,70,5,0.06095,0.26414,26971,7124,116880,315882,11.71,12.21
BGR,0,0,0,0,1,293.2,1900,1905,2,2,75,5,0.07335,0.30876,19847,6128,83542,199002,10.03,10.53
BGR,0,0,0,0,1,293.2,1900,1905,2,2,80,5,0.09434,0.37926,13719,5203,55154,115460,8.42,8.92
BGR,0,0,0,0,1,293.2,1900,1905,2,2,85,5,0.12337,0.46642,8516,3972,32197,60306,7.08,7.58
BGR,0,0,0,0,1,293.2,1900,1905,2,2,90,5,0.15595,0.54732,4544,2487,15948,28109,6.19,6.69
BGR,0,0,0,0,1,293.2,1900,1905,2,2,95,5,0.14536,0.5124,2057,1054,7251,12162,5.91,6.41
BGR,0,0,0,0,1,293.2,1900,1905,2,2,100,5,0.13139,0.49452,1003,496,3775,4911,4.9,5.4
BGR,0,0,0,0,1,293.2,1900,1905,2,2,105,5,0.43251,0.94477,507,479,1108,1136,2.24,2.74
BGR,0,0,0,0,1,293.2,1900,1905,2,2,110,99,0.98588,1,28,28,28,28,1.01,1.5
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,0,1,0.23996,0.20758,100000,20758,86507,3889708,38.9,39.09
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,1,1,0.09206,0.08801,79242,6974,75755,3803200,47.99,48.2
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,2,3,0.02801,0.08063,72268,5827,208064,3727445,51.58,51.8
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,5,5,0.00862,0.0422,66441,2804,325195,3519382,52.97,53.22
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,10,5,0.00438,0.02169,63637,1380,314735,3194187,50.19,50.45
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,15,5,0.00647,0.03182,62257,1981,306332,2879452,46.25,46.6
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,20,5,0.01055,0.0514,60276,3098,293635,2573119,42.69,43.05
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,25,5,0.0096,0.04685,57178,2679,279192,2279484,39.87,40.05
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,30,5,0.00937,0.0458,54499,2496,266255,2000292,36.7,37.05
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,35,5,0.00991,0.04834,52003,2514,253730,1734037,33.34,33.75
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,40,5,0.01148,0.05581,49489,2762,240540,1480307,29.91,30.34
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,45,5,0.01266,0.06133,46727,2866,226470,1239767,26.53,26.95
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,50,5,0.0171,0.08201,43861,3597,210312,1013297,23.1,23.55
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,55,5,0.01709,0.08196,40264,3300,193070,802984,19.94,20.43
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,60,5,0.02931,0.13654,36964,5047,172202,609914,16.5,17.03
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,65,5,0.03917,0.1784,31917,5694,145350,437712,13.71,14.33
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,70,5,0.05821,0.25409,26223,6663,114458,292362,11.15,11.85
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,75,5,0.07735,0.32408,19560,6339,81952,177904,9.1,10.04
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,80,5,0.09323,0.37803,13221,4998,53610,95952,7.26,8.55
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,85,5,0.12102,0.46455,8223,3820,31565,42342,5.15,7.23
BGR,0,0,0,0,1,1732.01,1909,1912,4,1,90,99,0.40856,1,4403,4403,10777,10777,2.45,6.35
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,0,1,0.20615,0.18179,100000,18179,88184,3937716,39.38,39.59
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,1,1,0.09134,0.08735,81821,7147,78248,3849532,47.05,47.27
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,2,3,0.02962,0.08508,74674,6353,214492,3771285,50.5,50.75
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,5,5,0.00894,0.04373,68321,2988,334135,3556792,52.06,52.29
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,10,5,0.00538,0.02653,65333,1733,322332,3222657,49.33,49.57
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,15,5,0.0075,0.03681,63600,2341,312148,2900325,45.6,45.85
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,20,5,0.01092,0.05315,61259,3256,298155,2588177,42.25,42.5
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,25,5,0.01098,0.05345,58003,3100,282265,2290022,39.48,39.75
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,30,5,0.0111,0.054,54903,2965,267102,2007757,36.57,36.85
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,35,5,0.01112,0.05408,51938,2809,252668,1740655,33.51,33.79
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,40,5,0.01154,0.0561,49129,2756,238755,1487987,30.29,30.58
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,45,5,0.01145,0.05568,46373,2582,225410,1249232,26.94,27.25
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,50,5,0.01444,0.06969,43791,3052,211325,1023822,23.38,23.66
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,55,5,0.01676,0.08044,40739,3277,195502,812497,19.94,20.25
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,60,5,0.02768,0.12944,37462,4849,175188,616995,16.47,16.8
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,65,5,0.04014,0.18238,32613,5948,148195,441807,13.55,13.92
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,70,5,0.05748,0.2513,26665,6701,116572,293612,11.01,11.47
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,75,5,0.08147,0.33841,19964,6756,82930,177040,8.87,9.48
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,80,5,0.09542,0.38522,13208,5088,53320,94110,7.13,8.05
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,85,5,0.13167,0.49532,8120,4022,30545,40790,5.02,6.65
BGR,0,0,0,0,1,1732.01,1909,1912,4,2,90,99,0.40001,1,4098,4098,10245,10245,2.5,6
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,0,1,0.24582,0.21195,100000,21195,86223,3973300,39.73,39.94
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,1,1,0.06717,0.06498,78805,5121,76244,3887077,49.33,49.55
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,2,3,0.02879,0.0828,73684,6101,211900,3810832,51.72,51.95
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,5,5,0.00884,0.04327,67583,2924,330605,3598932,53.25,53.5
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,10,5,0.00448,0.02216,64659,1433,319712,3268327,50.55,50.81
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,15,5,0.00651,0.03201,63226,2024,311070,2948614,46.64,46.91
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,20,5,0.00971,0.04738,61202,2900,298760,2637544,43.1,43.37
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,25,5,0.00784,0.03845,58302,2242,285905,2338784,40.11,40.41
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,30,5,0.00812,0.0398,56060,2231,274722,2052879,36.62,36.92
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,35,5,0.00843,0.0413,53829,2223,263588,1778157,33.03,33.35
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,40,5,0.01032,0.05028,51606,2595,251542,1514569,29.35,29.65
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,45,5,0.01317,0.06374,49011,3124,237245,1263027,25.77,26.05
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,50,5,0.01807,0.08643,45887,3966,219520,1025782,22.35,22.66
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,55,5,0.01996,0.09506,41921,3985,199642,806262,19.23,19.57
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,60,5,0.03193,0.14783,37936,5608,175660,606619,15.99,16.36
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,65,5,0.03981,0.18105,32328,5853,147008,430959,13.33,13.76
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,70,5,0.06257,0.27052,26475,7162,114470,283952,10.73,11.25
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,75,5,0.08096,0.33666,19313,6502,80310,169482,8.78,9.5
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,80,5,0.10353,0.41121,12811,5268,50885,89172,6.96,8.05
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,85,5,0.1261,0.47938,7543,3616,28675,38287,5.08,6.93
BGR,0,0,0,0,1,1732.02,1920,1921,4,1,90,99,0.40856,1,3927,3927,9612,9612,2.45,6
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,0,1,0.21157,0.18599,100000,18599,87911,4085885,40.86,41.35
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,1,1,0.05013,0.04891,81401,3981,79410,3997974,49.11,49.34
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,2,3,0.02919,0.08389,77420,6495,222518,3918564,50.61,50.85
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,5,5,0.00911,0.04451,70925,3157,346732,3696046,52.11,52.37
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,10,5,0.00494,0.02442,67768,1655,334702,3349314,49.42,49.69
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,15,5,0.00708,0.03477,66113,2299,324818,3014611,45.6,45.87
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,20,5,0.01044,0.05087,63814,3246,310955,2689794,42.15,42.44
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,25,5,0.01129,0.0549,60568,3325,294528,2378839,39.28,39.55
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,30,5,0.01128,0.05485,57243,3140,278365,2084311,36.41,36.7
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,35,5,0.01093,0.05319,54103,2878,263320,1805946,33.38,33.69
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,40,5,0.011,0.05353,51225,2742,249270,1542626,30.11,30.44
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,45,5,0.01202,0.05835,48483,2829,235342,1293356,26.68,27.02
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,50,5,0.01419,0.06854,45654,3129,220448,1058014,23.17,23.54
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,55,5,0.01831,0.08755,42525,3723,203318,837566,19.7,20.05
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,60,5,0.02809,0.13123,38802,5092,181280,634249,16.35,16.73
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,65,5,0.03908,0.17802,33710,6001,153548,452969,13.44,13.85
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,70,5,0.05802,0.25335,27709,7020,120995,299421,10.81,11.25
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,75,5,0.08378,0.34637,20689,7166,85530,178426,8.62,9.22
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,80,5,0.10332,0.41056,13523,5552,53735,92896,6.87,7.75
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,85,5,0.1428,0.52616,7971,4194,29370,39161,4.91,6.35
BGR,0,0,0,0,1,1732.02,1920,1921,4,2,90,99,0.38576,1,3777,3777,9791,9791,2.59,5.63
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,0,1,0.17957,0.1608,100000,16080,89548,4459736,44.6,44.6
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,1,1,0.06542,0.06335,83920,5316,81262,4370188,52.08,52.07
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,2,1,0.03282,0.03229,78604,2538,77335,4288926,54.56,54.57
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,3,1,0.02075,0.02054,76066,1562,75284,4211591,55.37,55.37
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,4,1,0.01444,0.01434,74503,1068,73969,4136307,55.52,55.52
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,5,1,0.01095,0.01089,73435,800,73035,4062338,55.32,55.32
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,6,1,0.00887,0.00883,72635,641,72314,3989303,54.92,54.92
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,7,1,0.0073,0.00727,71994,523,71732,3916988,54.41,54.41
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,8,1,0.00618,0.00616,71470,440,71250,3845256,53.8,53.8
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,9,1,0.00528,0.00527,71030,374,70843,3774006,53.13,53.13
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,10,1,0.00464,0.00463,70656,327,70492,3703163,52.41,52.41
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,11,1,0.00418,0.00417,70329,293,70182,3632671,51.65,51.65
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,12,1,0.00397,0.00396,70035,277,69897,3562489,50.87,50.87
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,13,1,0.00396,0.00395,69758,276,69620,3492593,50.07,50.07
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,14,1,0.00408,0.00407,69482,283,69341,3422972,49.26,49.27
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,15,1,0.00453,0.00452,69200,313,69043,3353631,48.46,48.46
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,16,1,0.00521,0.0052,68887,358,68708,3284588,47.68,47.68
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,17,1,0.00586,0.00584,68529,400,68329,3215880,46.93,46.93
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,18,1,0.00645,0.00643,68128,438,67909,3147552,46.2,46.2
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,19,1,0.00698,0.00695,67690,470,67455,3079642,45.5,45.5
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,20,1,0.00737,0.00734,67220,493,66973,3012187,44.81,44.81
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,21,1,0.00766,0.00763,66726,509,66472,2945214,44.14,44.14
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,22,1,0.00786,0.00783,66217,518,65958,2878742,43.47,43.48
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,23,1,0.00794,0.00791,65699,520,65439,2812784,42.81,42.81
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,24,1,0.00788,0.00785,65179,512,64923,2747345,42.15,42.15
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,25,1,0.00772,0.00769,64668,497,64419,2682421,41.48,41.48
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,26,1,0.00755,0.00752,64170,483,63929,2618002,40.8,40.8
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,27,1,0.00738,0.00735,63688,468,63454,2554073,40.1,40.1
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,28,1,0.00721,0.00718,63220,454,62993,2490620,39.4,39.4
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,29,1,0.00707,0.00705,62766,442,62544,2427627,38.68,38.68
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,30,1,0.00703,0.00701,62323,437,62105,2365083,37.95,37.95
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,31,1,0.00704,0.00702,61886,434,61669,2302978,37.21,37.21
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,32,1,0.00705,0.00703,61452,432,61236,2241309,36.47,36.47
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,33,1,0.00709,0.00707,61020,431,60804,2180073,35.73,35.73
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,34,1,0.00717,0.00714,60588,433,60372,2119269,34.98,34.98
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,35,1,0.00729,0.00726,60156,437,59938,2058896,34.23,34.23
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,36,1,0.00747,0.00744,59719,444,59497,1998959,33.47,33.47
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,37,1,0.00764,0.00761,59275,451,59049,1939462,32.72,32.72
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,38,1,0.00775,0.00772,58824,454,58597,1880413,31.97,31.97
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,39,1,0.00788,0.00785,58370,458,58140,1821816,31.21,31.21
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,40,1,0.00808,0.00805,57911,466,57678,1763675,30.45,30.46
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,41,1,0.00838,0.00835,57445,480,57205,1705997,29.7,29.7
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,42,1,0.00872,0.00868,56966,494,56718,1648792,28.94,28.95
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,43,1,0.00913,0.00909,56471,513,56214,1592073,28.19,28.19
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,44,1,0.00964,0.00959,55958,537,55690,1535859,27.45,27.45
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,45,1,0.0102,0.01015,55421,562,55140,1480169,26.71,26.71
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,46,1,0.0108,0.01074,54859,589,54564,1425030,25.98,25.98
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,47,1,0.01141,0.01135,54270,616,53962,1370465,25.25,25.25
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,48,1,0.01205,0.01198,53654,643,53332,1316504,24.54,24.54
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,49,1,0.01261,0.01254,53011,664,52679,1263172,23.83,23.83
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,50,1,0.01322,0.01313,52346,687,52003,1210493,23.12,23.13
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,51,1,0.01384,0.01375,51659,710,51304,1158490,22.43,22.43
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,52,1,0.0146,0.01449,50949,738,50580,1107186,21.73,21.73
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,53,1,0.01547,0.01535,50211,771,49825,1056606,21.04,21.05
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,54,1,0.01647,0.01633,49440,807,49036,1006781,20.36,20.37
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,55,1,0.01766,0.0175,48632,851,48207,957745,19.69,19.7
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,56,1,0.01899,0.01881,47781,899,47332,909538,19.04,19.04
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,57,1,0.02042,0.02021,46883,948,46409,862206,18.39,18.39
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,58,1,0.02186,0.02162,45935,993,45439,815797,17.76,17.76
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,59,1,0.02339,0.02312,44942,1039,44423,770358,17.14,17.14
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,60,1,0.0251,0.02479,43903,1088,43359,725936,16.53,16.54
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,61,1,0.02705,0.02669,42815,1143,42243,682577,15.94,15.94
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,62,1,0.029,0.02859,41672,1191,41076,640334,15.37,15.37
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,63,1,0.03105,0.03058,40480,1238,39862,599257,14.8,14.81
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,64,1,0.03338,0.03283,39243,1288,38598,559396,14.25,14.26
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,65,1,0.03609,0.03545,37954,1346,37282,520797,13.72,13.72
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,66,1,0.039,0.03825,36609,1400,35909,483516,13.21,13.21
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,67,1,0.04189,0.04103,35208,1445,34486,447607,12.71,12.72
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,68,1,0.04459,0.04362,33764,1473,33028,413121,12.24,12.24
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,69,1,0.04739,0.04629,32291,1495,31544,380093,11.77,11.78
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,70,1,0.05052,0.04928,30796,1518,30038,348550,11.32,11.37
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,71,1,0.05406,0.05264,29279,1541,28508,318512,10.88,10.88
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,72,1,0.05769,0.05607,27738,1555,26960,290004,10.46,10.45
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,73,1,0.06152,0.05968,26182,1563,25401,263044,10.05,10.04
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,74,1,0.06578,0.06369,24620,1568,23836,237643,9.65,9.65
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,75,1,0.07069,0.06828,23052,1574,22265,213807,9.28,9.27
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,76,1,0.07602,0.07324,21478,1573,20691,191543,8.92,8.91
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,77,1,0.08128,0.0781,19905,1555,19127,170852,8.58,8.58
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,78,1,0.08606,0.08251,18350,1514,17593,151724,8.27,8.26
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,79,1,0.09068,0.08675,16836,1460,16106,134131,7.97,7.97
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,80,1,0.09545,0.0911,15376,1401,14675,118025,7.68,7.67
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,81,1,0.10073,0.0959,13975,1340,13305,103350,7.4,7.39
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,82,1,0.10642,0.10105,12635,1277,11996,90045,7.13,7.12
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,83,1,0.11229,0.10632,11358,1208,10754,78049,6.87,6.87
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,84,1,0.11727,0.11078,10150,1124,9588,67295,6.63,6.63
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,85,1,0.12087,0.11398,9026,1029,8512,57707,6.39,6.39
BGR,0,0,0,0,1,1719.01,1920,1926,1,1,86,1,0.12478,0.11746,7997,939,7527,49196,6.15,6.15
